fsi_id,gc_fsi_epu_lag1,gc_fsi_epu_lag2,gc_fsi_epu_lag3,gc_fsi_epu_lag4,gc_fsi_epu_lag5,gc_fsi_epu_lag6,gc_fsi_epu_lag7,gc_fsi_epu_lag8,gc_fsi_epu_lag9,gc_fsi_epu_lag10,gc_fsi_epu_lag11,gc_fsi_epu_lag12,gc_epu_fsi_lag1,gc_epu_fsi_lag2,gc_epu_fsi_lag3,gc_epu_fsi_lag4,gc_epu_fsi_lag5,gc_epu_fsi_lag6,gc_epu_fsi_lag7,gc_epu_fsi_lag8,gc_epu_fsi_lag9,gc_epu_fsi_lag10,gc_epu_fsi_lag11,gc_epu_fsi_lag12,gc_fsi_cfsi_lag1,gc_fsi_cfsi_lag2,gc_fsi_cfsi_lag3,gc_fsi_cfsi_lag4,gc_fsi_cfsi_lag5,gc_fsi_cfsi_lag6,gc_fsi_cfsi_lag7,gc_fsi_cfsi_lag8,gc_fsi_cfsi_lag9,gc_fsi_cfsi_lag10,gc_fsi_cfsi_lag11,gc_fsi_cfsi_lag12,gc_cfsi_fsi_lag1,gc_cfsi_fsi_lag2,gc_cfsi_fsi_lag3,gc_cfsi_fsi_lag4,gc_cfsi_fsi_lag5,gc_cfsi_fsi_lag6,gc_cfsi_fsi_lag7,gc_cfsi_fsi_lag8,gc_cfsi_fsi_lag9,gc_cfsi_fsi_lag10,gc_cfsi_fsi_lag11,gc_cfsi_fsi_lag12,gc_fsi_vixc_lag1,gc_fsi_vixc_lag2,gc_fsi_vixc_lag3,gc_fsi_vixc_lag4,gc_fsi_vixc_lag5,gc_fsi_vixc_lag6,gc_fsi_vixc_lag7,gc_fsi_vixc_lag8,gc_fsi_vixc_lag9,gc_fsi_vixc_lag10,gc_fsi_vixc_lag11,gc_fsi_vixc_lag12,gc_fsi_vixc_lag13,gc_fsi_vixc_lag14,gc_fsi_vixc_lag15,gc_fsi_vixc_lag16,gc_fsi_vixc_lag17,gc_fsi_vixc_lag18,gc_fsi_vixc_lag19,gc_fsi_vixc_lag20,gc_fsi_vixc_lag21,gc_fsi_vixc_lag22,gc_fsi_vixc_lag23,gc_fsi_vixc_lag24,gc_fsi_vixc_lag25,gc_fsi_vixc_lag26,gc_fsi_vixc_lag27,gc_fsi_vixc_lag28,gc_fsi_vixc_lag29,gc_fsi_vixc_lag30
fsi_2fc889fa27c2,0.910805,0.756705,0.904571,0.820594,0.914943,0.874676,0.890382,0.914553,0.942388,0.963278,0.965303,0.944762,0.072968,0.056,0.087005,0.087737,0.153164,0.171113,0.170497,0.247483,0.093832,0.113708,0.106573,0.167918,0.995901,0.803935,0.827448,0.895587,0.930649,0.917178,0.348061,0.534317,0.641448,0.597969,0.531406,0.516242,0.097561,0.190433,0.344071,0.457186,0.401007,0.585725,0.526506,0.462164,0.518329,0.478688,0.669387,0.321012,0.013433,0.016272,0.011875,0.024629,0.041811,0.043539,0.059135,0.082026,0.133937,0.059586,0.081875,0.074665,0.090145,0.119036,0.148441,0.105776,0.091535,0.122437,0.168316,0.164585,0.081935,0.103077,0.125989,0.142452,0.183405,0.201849,0.20022,0.178624,0.20764,0.140864
fsi_89a5452eb486,0.980494,0.975576,0.99608,0.57628,0.31602,0.205544,0.137402,0.045935,0.085145,0.065242,0.10309,0.001743,0.213078,0.490929,0.55794,0.69544,0.918413,0.960401,0.985367,0.350835,0.399074,0.635303,0.689031,0.637649,0.854628,0.563624,0.612098,0.432309,0.045236,0.056646,0.150495,0.044546,0.038497,0.013566,0.009138,0.002264,0.640296,0.352865,0.578661,0.250479,0.04189,0.029936,0.025407,0.041262,0.057113,0.066667,0.068734,0.128237,0.846124,0.211977,0.297572,0.288803,0.320613,0.43175,0.497982,0.500825,0.558197,0.653444,0.711273,0.781114,0.678943,0.748289,0.666344,0.74731,0.779328,0.803617,0.815554,0.821007,0.866298,0.568784,0.493634,0.518492,0.497676,0.498904,0.559626,0.656327,0.669333,0.507022
fsi_05a27aad43c2,0.875821,0.394691,0.28011,0.095266,0.131206,0.039883,0.086878,0.115275,0.138137,0.162424,0.102103,0.04347,0.164119,0.402346,0.645575,0.49769,0.632133,0.554176,0.563043,0.453714,0.497014,0.386418,0.350979,0.086364,0.504886,0.627829,0.717336,0.772018,0.799834,0.879726,0.647027,0.636898,0.040911,0.041203,0.106515,0.155221,0.119369,0.527134,0.60197,0.705685,0.633723,0.363038,0.488681,0.271103,0.478084,0.498392,0.427315,0.56117,0.209855,0.138061,0.227461,0.116799,0.190592,0.261905,0.379838,0.457861,0.544477,0.64371,0.539292,0.664351,0.653635,0.681755,0.741887,0.703056,0.76201,0.773168,0.785254,0.764995,0.811281,0.74658,0.789781,0.801976,0.775179,0.824191,0.851613,0.866695,0.843423,0.868758
fsi_2e6c16368f74,0.857305,0.728179,0.682162,0.828974,0.251037,0.200418,0.071074,0.102115,0.182889,0.266449,0.093781,0.103641,0.043162,0.109902,0.23358,0.281863,0.308793,0.318377,0.411666,0.303472,0.446173,0.520242,0.586902,0.517111,0.733917,0.219476,0.407126,0.514791,0.576523,0.536195,0.586105,0.433092,0.417794,0.2131,0.224414,0.374925,0.083994,0.281051,0.370535,0.627881,0.414178,0.465562,0.28412,0.384337,0.533816,0.554778,0.591425,0.741733,0.30512,0.246178,0.314581,0.113534,0.206673,0.251167,0.219527,0.311841,0.325852,0.386029,0.385677,0.448209,0.257372,0.301448,0.370677,0.15452,0.147309,0.203752,0.170766,0.146474,0.140698,0.134984,0.151367,0.183266,0.225044,0.271452,0.319883,0.367156,0.316195,0.312032
fsi_9e2aebbd34ab,0.088903,0.377002,0.615613,0.688946,0.739991,0.60725,0.702126,0.785725,0.886322,0.914894,0.952118,0.973989,0.405006,0.985265,0.324054,0.218718,0.303225,0.38612,0.406357,0.293775,0.119232,0.116864,0.051027,0.060444,0.628052,0.502534,0.550933,0.538421,0.5857,0.417237,0.328747,0.376065,0.454437,0.200621,0.143492,0.226646,0.191516,0.251438,0.263803,0.173733,0.016765,0.017098,0.005899,0.007963,0.006267,0.008222,0.016527,0.017088,0.420606,0.23742,0.309932,0.361612,0.544416,0.627161,0.737083,0.799158,0.740139,0.688675,0.737161,0.79364,0.826602,0.845375,0.724813,0.751293,0.792163,0.809514,0.8386,0.863302,0.893722,0.453924,0.508465,0.467201,0.468287,0.554324,0.565152,0.638258,0.653784,0.655641
fsi_52582b7b5e1d,0.521568,0.240308,0.507503,0.644973,0.523047,0.568913,0.624504,0.63651,0.597774,0.674306,0.706042,0.347127,0.124972,0.38428,0.677024,0.74658,0.826023,0.038671,0.032802,0.09559,0.105697,0.165353,0.138426,0.064806,0.472356,0.870924,0.326723,0.418189,0.53474,0.526427,0.514359,0.392515,0.430049,0.300289,0.200235,0.307355,0.642024,0.992822,0.982246,0.9556,0.625285,0.488427,0.275953,0.542995,0.686973,0.795914,0.833043,0.701117,0.318017,0.361162,0.277441,0.422167,0.585398,0.709261,0.804329,0.86364,0.733267,0.653466,0.713263,0.781367,0.808883,0.859081,0.886183,0.914872,0.917288,0.929918,0.929763,0.950845,0.92655,0.937126,0.948688,0.942703,0.956532,0.961242,0.967012,0.970076,0.949447,0.564596
fsi_1b96befcc549,0.810296,0.105133,0.09479,0.095842,0.138859,0.312672,0.406232,0.351319,0.237754,0.266571,0.335226,0.227371,0.410119,0.640428,0.89788,0.859353,0.570311,0.546701,0.075955,0.118861,0.145214,0.193869,0.09607,0.02894,0.057151,0.112362,0.063789,0.037937,0.050216,0.044638,0.06193,0.133153,0.063886,0.034984,0.042065,0.039332,0.046176,0.131186,0.322511,0.454606,0.291216,0.490486,0.590313,0.359781,0.410442,0.459587,0.098999,0.115657,0.010765,0.009646,0.026354,0.012848,0.018635,0.029825,0.050288,0.080804,0.127849,0.130767,0.133368,0.148288,0.097224,0.139864,0.154773,0.216008,0.270692,0.267602,0.295329,0.172602,0.202784,0.246839,0.259278,0.264773,0.307943,0.343004,0.373145,0.376924,0.384351,0.435258
fsi_2ef87facf201,0.789377,0.288646,0.344077,0.085408,0.017186,0.017099,0.037661,0.036911,0.054988,0.097219,0.154464,0.001435,0.302564,0.378725,0.430138,0.376014,0.490099,0.229634,0.227272,0.017283,0.027854,0.237724,0.22506,0.232578,0.638208,0.58012,0.659753,0.487516,0.07063,0.102898,0.188889,0.07519,0.041416,0.022183,0.027146,0.010791,0.292842,0.395486,0.555697,0.374836,0.138117,0.136632,0.073827,0.103045,0.183198,0.111014,0.123901,0.173756,0.972157,0.037228,0.027355,0.033264,0.04753,0.079898,0.128171,0.195455,0.256209,0.182412,0.238804,0.322979,0.320919,0.373444,0.176695,0.225946,0.271713,0.298779,0.312351,0.349168,0.340881,0.243923,0.247115,0.118508,0.13384,0.093457,0.069586,0.081769,0.110967,0.085038
fsi_db24237e99a1,0.642958,0.224481,0.129933,0.099595,0.13082,0.198361,0.292585,0.247501,0.216539,0.300302,0.38617,0.291176,0.476439,0.643458,0.890917,0.87932,0.579461,0.563825,0.066844,0.105339,0.125724,0.162139,0.093475,0.024491,0.072564,0.130566,0.082777,0.045593,0.064859,0.057396,0.0782,0.15217,0.0639,0.032466,0.0355,0.031803,0.052367,0.143703,0.320985,0.464371,0.286904,0.490609,0.593018,0.374368,0.43041,0.466916,0.083629,0.086515,0.010097,0.008617,0.023383,0.011438,0.015957,0.025568,0.042631,0.067065,0.109311,0.118953,0.116355,0.128532,0.086898,0.126886,0.13808,0.196912,0.245133,0.234603,0.264642,0.153565,0.180186,0.221373,0.230413,0.228125,0.273173,0.304055,0.33435,0.332714,0.331359,0.380852
fsi_d0d8dd90e436,0.257952,0.352555,0.400311,0.479013,0.362938,0.449543,0.433734,0.467035,0.383487,0.466475,0.452728,0.520706,0.472146,0.902352,0.800811,0.90375,0.893695,0.946809,0.862439,0.848561,0.848159,0.864624,0.871508,0.867946,0.481869,0.671939,0.645874,0.823633,0.158661,0.17965,0.057167,0.030696,0.025921,0.016434,0.02022,0.018412,0.143552,0.021657,0.007119,0.014156,0.015452,0.025001,0.002674,0.002681,0.00256,0.005419,0.011857,0.021777,0.991497,0.251539,0.366183,0.403777,0.562395,0.583017,0.628431,0.720834,0.658838,0.599818,0.675152,0.746957,0.727357,0.758902,0.575902,0.626458,0.695934,0.714834,0.760577,0.790917,0.842732,0.663303,0.66468,0.6943,0.696839,0.741723,0.822073,0.894541,0.883115,0.853513
fsi_931a63b99911,0.806454,0.518869,0.700093,0.74758,0.749476,0.706909,0.807484,0.785095,0.831861,0.798503,0.862369,0.840633,0.834576,0.616562,0.803496,0.173384,0.19417,0.178732,0.186322,0.224937,0.20138,0.194641,0.241649,0.067633,0.105448,0.223793,0.314322,0.207343,0.264424,0.202318,0.298515,0.184376,0.192917,0.130738,0.105309,0.202233,0.000991,0.013959,0.102388,0.171805,0.114744,0.165475,0.140094,0.097181,0.072375,0.085952,0.108552,0.240693,0.344961,0.41692,0.495365,0.026156,0.06769,0.027053,0.04263,0.044966,0.054736,0.065618,0.043071,0.060978,0.02931,0.043528,0.058011,0.010765,0.011183,0.021603,0.028268,0.038627,0.044658,0.046895,0.04546,0.039359,0.063515,0.082727,0.098082,0.101921,0.116914,0.121599
fsi_635495063cc5,0.217265,0.36623,0.571638,0.637867,0.424334,0.299703,0.216588,0.189664,0.28453,0.171123,0.236646,0.171989,0.589059,0.80464,0.448283,0.6066,0.761481,0.629999,0.783559,0.829453,0.692981,0.765884,0.785557,0.600288,0.489652,0.017882,0.025414,0.024916,0.031808,0.064362,0.093118,0.068733,0.047958,0.001964,0.002322,0.007263,0.47429,0.777396,0.365191,0.55171,0.626734,0.567117,0.432698,0.579621,0.454722,0.360646,0.327514,0.405237,0.073875,0.03955,0.094756,0.069698,0.22833,0.315274,0.299818,0.371169,0.484485,0.469959,0.529831,0.500827,0.605477,0.698691,0.742271,0.725604,0.75506,0.788612,0.800357,0.844834,0.535711,0.312312,0.266898,0.317891,0.344733,0.265318,0.344933,0.374948,0.444125,0.445503
fsi_b3781477bcd7,0.327344,0.629145,0.758574,0.605068,0.058378,0.100786,0.010296,0.014911,0.035175,0.062259,0.100824,0.001476,0.001287,0.034326,0.080694,0.197274,0.269054,0.207047,0.095706,0.029181,0.045189,0.054583,0.080031,0.098769,0.622669,0.536992,0.510521,0.700412,0.693311,0.816746,0.871322,0.78683,0.471522,0.614529,0.587267,0.494016,0.500329,0.262906,0.349418,0.361414,0.362735,0.388645,0.258489,0.362033,0.379398,0.370499,0.267733,0.305275,0.632364,0.335389,0.191093,0.325928,0.503683,0.614536,0.727783,0.666177,0.690327,0.386027,0.470647,0.519618,0.645,0.710056,0.688716,0.722509,0.732569,0.726966,0.737946,0.752679,0.739561,0.760725,0.801015,0.834076,0.859503,0.866226,0.810034,0.791748,0.786493,0.690174
fsi_46946f439447,0.659036,0.896474,0.916328,0.796295,0.491092,0.021976,0.018981,0.008289,0.007973,0.009814,0.005412,0.000151,0.123639,0.417791,0.383832,0.512104,0.67147,0.522982,0.59909,0.513108,0.544101,0.490863,0.259338,0.138463,0.213239,0.340812,0.364668,0.255171,0.23763,0.217272,0.08459,0.096626,0.132509,0.211946,0.179549,0.194649,0.566822,0.652412,0.639593,0.612001,0.225184,0.310228,0.032895,0.035115,0.031363,0.043464,0.032582,0.030891,0.24902,0.33992,0.454564,0.199614,0.371419,0.429662,0.46894,0.530114,0.501141,0.440274,0.525158,0.615931,0.70774,0.699239,0.731638,0.797588,0.803422,0.858975,0.886383,0.903647,0.785089,0.76542,0.764174,0.803747,0.796006,0.791073,0.826832,0.845116,0.787411,0.800264
fsi_8014e25e411b,0.523134,0.615979,0.82966,0.932418,0.789187,0.150451,0.208734,0.204519,0.224422,0.090809,0.099385,0.040536,0.113406,0.471584,0.284893,0.252237,0.31376,0.247721,0.31491,0.236747,0.262791,0.30646,0.268327,0.248936,0.744022,0.328307,0.087292,0.034325,0.043229,0.037528,0.043882,0.060316,0.079656,0.078864,0.048533,0.041963,0.60378,0.784163,0.753156,0.457174,0.363685,0.430946,0.076179,0.146284,0.168072,0.228184,0.298401,0.30502,0.034134,0.073099,0.137807,0.13577,0.244471,0.307705,0.412296,0.454408,0.496029,0.559805,0.652555,0.68722,0.756946,0.752894,0.80814,0.845558,0.858439,0.893841,0.903562,0.925826,0.609425,0.572858,0.637192,0.695481,0.760791,0.74434,0.780396,0.746212,0.684249,0.663431
fsi_5e42ac6368be,0.295699,0.416125,0.461678,0.635513,0.62805,0.299515,0.15721,0.012928,0.048994,0.031973,0.038643,0.001512,0.213577,0.483074,0.343462,0.431585,0.566778,0.461694,0.572875,0.524759,0.361417,0.34378,0.325745,0.141049,0.228579,0.3129,0.433759,0.567976,0.688328,0.801338,0.670021,0.557397,0.489391,0.274791,0.35385,0.341442,0.553324,0.751223,0.741676,0.507911,0.157529,0.233122,0.093503,0.136565,0.171881,0.214898,0.221424,0.187147,0.082112,0.068171,0.144233,0.157085,0.24806,0.345818,0.454068,0.453037,0.451575,0.324964,0.427958,0.403097,0.3338,0.424967,0.475627,0.540072,0.594025,0.667015,0.709449,0.729596,0.715124,0.733693,0.719603,0.744134,0.772812,0.782793,0.821435,0.83096,0.857703,0.72066
fsi_9f54e90d33be,0.048683,0.146969,0.140469,0.211466,0.312244,0.420732,0.353836,0.300036,0.472924,0.469731,0.573846,0.686176,0.144031,0.324536,0.445698,0.177287,0.226552,0.112686,0.108847,0.152192,0.169191,0.095933,0.10589,0.002987,0.166853,0.291436,0.450682,0.355655,0.481587,0.382747,0.486937,0.396395,0.2683,0.195451,0.213711,0.297951,0.006234,0.036472,0.171671,0.217659,0.176115,0.188933,0.176675,0.094685,0.033229,0.044039,0.059261,0.172496,0.399325,0.41683,0.539806,0.104089,0.254314,0.185921,0.23352,0.201221,0.282613,0.30329,0.23201,0.28881,0.101736,0.139176,0.192711,0.048228,0.02506,0.039275,0.048506,0.065087,0.070307,0.07599,0.085754,0.080145,0.111478,0.151614,0.190152,0.222984,0.254273,0.267432
fsi_2e272982b804,0.641837,0.546042,0.514142,0.297211,0.10443,0.169793,0.199594,0.085313,0.155689,0.340598,0.458979,0.001919,0.070477,0.224517,0.388519,0.41028,0.70607,0.930811,0.945876,0.21577,0.244413,0.428502,0.30042,0.210048,0.449435,0.433611,0.512086,0.377259,0.038294,0.054377,0.087106,0.029398,0.017168,0.01345,0.019633,0.011447,0.694671,0.411768,0.547663,0.3898,0.113148,0.093384,0.062915,0.086017,0.15124,0.122138,0.177526,0.195967,0.916935,0.222616,0.14084,0.145504,0.259074,0.369436,0.485187,0.608136,0.651025,0.623646,0.70867,0.775253,0.748464,0.776104,0.555089,0.642498,0.652028,0.694544,0.633259,0.68252,0.728318,0.624353,0.656827,0.370049,0.367434,0.35054,0.205791,0.213505,0.26864,0.254881
fsi_9fec9c3af677,0.653547,0.13259,0.117476,0.085575,0.132027,0.277324,0.358426,0.325088,0.173545,0.192479,0.254911,0.178324,0.432027,0.621614,0.86791,0.924224,0.700118,0.655944,0.127443,0.188429,0.228386,0.282542,0.168787,0.032566,0.063066,0.136148,0.08226,0.069414,0.12136,0.110241,0.126266,0.233817,0.103433,0.063225,0.072352,0.064137,0.048919,0.140523,0.338366,0.507057,0.338339,0.551498,0.634972,0.419912,0.475281,0.501631,0.081993,0.094557,0.010634,0.008459,0.023281,0.014193,0.01952,0.028472,0.046684,0.079431,0.126899,0.12988,0.129267,0.152088,0.102612,0.146793,0.16724,0.235035,0.291014,0.310726,0.343185,0.216823,0.250063,0.302272,0.314869,0.312536,0.359132,0.39583,0.422002,0.421466,0.405686,0.461218
fsi_5cb06a0eee29,0.455872,0.209706,0.202514,0.117627,0.028858,0.051295,0.079244,0.027008,0.040561,0.072085,0.109372,0.005587,0.009006,0.038507,0.129121,0.104703,0.210679,0.620846,0.553167,0.075565,0.116429,0.036404,0.028493,0.029955,0.5008,0.482992,0.445716,0.258209,0.047138,0.04141,0.060923,0.028779,0.022422,0.01222,0.01913,0.007415,0.572754,0.214405,0.261897,0.215426,0.033513,0.01139,0.009895,0.01838,0.031434,0.030322,0.061868,0.082802,0.307024,0.110608,0.037415,0.037112,0.053819,0.091677,0.139486,0.20304,0.279049,0.266378,0.325954,0.400631,0.518362,0.553033,0.38757,0.469433,0.569661,0.605538,0.645037,0.706799,0.762848,0.766253,0.808182,0.637569,0.689438,0.696847,0.464168,0.504762,0.557211,0.546034
fsi_45069d92f583,0.963571,0.7652,0.901026,0.26045,0.054479,0.063629,0.077103,0.056137,0.100748,0.162878,0.224285,0.000297,0.198488,0.487706,0.686758,0.833277,0.97992,0.943054,0.979743,0.207689,0.167773,0.389095,0.380395,0.369987,0.579337,0.508687,0.593239,0.422523,0.051133,0.075904,0.140312,0.048091,0.023491,0.012386,0.015171,0.004018,0.467082,0.451995,0.587461,0.322295,0.09766,0.096518,0.052905,0.075504,0.14109,0.126012,0.160937,0.174078,0.867629,0.051868,0.038679,0.052635,0.082421,0.125399,0.191027,0.27326,0.347141,0.284089,0.352261,0.456068,0.456919,0.515892,0.296702,0.362128,0.417529,0.449215,0.458758,0.495528,0.496164,0.351466,0.351037,0.164481,0.186957,0.129101,0.103215,0.117282,0.153105,0.124304
fsi_a6c886fa383f,0.481045,0.740138,0.597845,0.209528,0.087727,0.059396,0.0325,0.023412,0.05416,0.088053,0.072791,0.000237,0.052588,0.295475,0.342994,0.266133,0.32127,0.42116,0.297575,0.159563,0.161566,0.18297,0.287784,0.093551,0.289705,0.541084,0.787102,0.8012,0.734815,0.59471,0.481781,0.539348,0.197595,0.168239,0.198331,0.019399,0.07914,0.279552,0.436936,0.387559,0.127677,0.09617,0.064677,0.093432,0.123376,0.305708,0.459134,0.43663,0.983988,0.958872,0.146643,0.124318,0.210475,0.22592,0.302239,0.392219,0.46564,0.347177,0.381764,0.446339,0.559399,0.625714,0.656679,0.732778,0.778279,0.766678,0.821754,0.855896,0.81432,0.720025,0.773446,0.796283,0.774452,0.791084,0.85852,0.887874,0.909055,0.843765
fsi_6687bb053716,0.239168,0.50413,0.65824,0.600943,0.074351,0.119953,0.00819,0.00918,0.023393,0.041386,0.080705,0.000682,0.003434,0.056157,0.106527,0.270875,0.353374,0.202617,0.117911,0.033779,0.047852,0.075801,0.092699,0.13074,0.658804,0.444094,0.419364,0.622797,0.602867,0.732767,0.798154,0.722946,0.42987,0.564387,0.501672,0.435066,0.335428,0.293534,0.387959,0.392377,0.388003,0.415419,0.261224,0.343465,0.322762,0.367467,0.324937,0.392317,0.692112,0.358144,0.235337,0.383383,0.559147,0.668823,0.775011,0.682789,0.715246,0.346743,0.427464,0.474328,0.580352,0.652104,0.622006,0.667619,0.643363,0.630081,0.65002,0.659004,0.645243,0.680965,0.7281,0.773112,0.806965,0.824248,0.763009,0.755041,0.76018,0.641727
fsi_fc56a8970963,0.157382,0.182325,0.31736,0.254743,0.220522,0.514446,0.555619,0.461082,0.625475,0.442305,0.55728,0.313301,0.567148,0.966163,0.388844,0.29552,0.349609,0.29161,0.345747,0.292034,0.14156,0.083972,0.038257,0.045808,0.507853,0.17191,0.338301,0.232477,0.332262,0.430737,0.50568,0.686468,0.771766,0.019829,0.021004,0.043808,0.176225,0.429532,0.314106,0.315386,0.210106,0.155255,0.268876,0.350283,0.232025,0.544628,0.671525,0.686784,0.087747,0.094868,0.101531,0.040521,0.124091,0.170095,0.220488,0.188567,0.230744,0.274489,0.357922,0.453567,0.42451,0.469256,0.549351,0.59558,0.651038,0.721338,0.707842,0.753791,0.767946,0.473682,0.388174,0.449501,0.462721,0.483091,0.550505,0.505578,0.507269,0.534456
fsi_dd81da930be6,0.782765,0.448978,0.6137,0.715585,0.703034,0.709762,0.817036,0.800157,0.846986,0.820389,0.865839,0.842192,0.886707,0.638938,0.845248,0.147231,0.190986,0.186511,0.180986,0.232871,0.194843,0.194294,0.245657,0.072842,0.109982,0.221248,0.307298,0.207118,0.291096,0.214656,0.307943,0.198577,0.205147,0.14647,0.104813,0.20701,0.001195,0.016276,0.119819,0.196679,0.136621,0.19701,0.151838,0.120663,0.096176,0.117325,0.142141,0.32529,0.365247,0.43218,0.481887,0.023669,0.064123,0.031575,0.048615,0.048606,0.056629,0.067563,0.044753,0.062405,0.030547,0.045107,0.057011,0.011496,0.011971,0.022846,0.029857,0.039447,0.043415,0.046263,0.0444,0.037856,0.060376,0.073765,0.090185,0.100005,0.112933,0.118919
fsi_57be52a1d1cc,0.877591,0.478807,0.472709,0.639075,0.16494,0.170794,0.067864,0.102412,0.17288,0.264728,0.099032,0.092565,0.049522,0.128324,0.250756,0.229385,0.306981,0.328114,0.406923,0.270587,0.39831,0.464597,0.540289,0.538663,0.691446,0.254761,0.478524,0.557015,0.610485,0.557486,0.622381,0.510101,0.411475,0.198751,0.196439,0.327153,0.109382,0.318007,0.379874,0.606193,0.329225,0.390677,0.229751,0.322763,0.449913,0.495272,0.573017,0.758405,0.252233,0.193637,0.242399,0.097409,0.164753,0.223695,0.196588,0.285352,0.285432,0.345352,0.327715,0.401444,0.25749,0.277498,0.347026,0.180736,0.179408,0.242992,0.192174,0.134067,0.128309,0.131734,0.146891,0.17589,0.21434,0.255011,0.302381,0.340677,0.332125,0.322413
fsi_da038089d3b8,0.010271,0.055688,0.101976,0.18275,0.206563,0.158366,0.118219,0.172506,0.314645,0.351519,0.462931,0.188816,0.266687,0.897232,0.625433,0.599161,0.79075,0.852011,0.896373,0.524523,0.490714,0.462062,0.198487,0.127628,0.512958,0.572678,0.63278,0.722895,0.803442,0.89281,0.712202,0.729526,0.769799,0.638109,0.410605,0.495994,0.283292,0.481655,0.359635,0.396661,0.265741,0.423814,0.322851,0.38569,0.509759,0.641066,0.688488,0.753987,0.034742,0.060499,0.10008,0.057231,0.04144,0.071417,0.100761,0.127373,0.048773,0.045507,0.062699,0.086009,0.073914,0.101374,0.135541,0.197562,0.219429,0.302324,0.342896,0.424619,0.335948,0.14914,0.184433,0.189251,0.227007,0.26211,0.25475,0.306827,0.281197,0.265139
fsi_2a997fa6945b,0.642111,0.219201,0.130281,0.095482,0.124432,0.192243,0.288819,0.239009,0.207073,0.290271,0.37807,0.280774,0.457447,0.620299,0.868796,0.889411,0.595612,0.589914,0.077752,0.118351,0.140475,0.183993,0.10245,0.02615,0.076385,0.132466,0.089429,0.051754,0.081323,0.073908,0.104455,0.187617,0.07819,0.0358,0.038983,0.034202,0.052345,0.142157,0.321251,0.481235,0.31035,0.523424,0.617755,0.36856,0.406736,0.449086,0.084152,0.080734,0.011244,0.009243,0.025437,0.015311,0.020772,0.030932,0.05104,0.079292,0.127773,0.130558,0.124434,0.139397,0.092248,0.135471,0.153573,0.215715,0.272079,0.272204,0.304733,0.19596,0.229334,0.278643,0.293336,0.292982,0.342724,0.371005,0.400957,0.402605,0.392537,0.446059
fsi_3cd4e687fb26,0.181429,0.186498,0.319633,0.368857,0.343437,0.673792,0.756793,0.801105,0.906864,0.835546,0.850926,0.608439,0.632755,0.981047,0.309332,0.228658,0.297623,0.223373,0.226119,0.249328,0.171585,0.263004,0.25131,0.223332,0.516187,0.146666,0.232215,0.20081,0.305017,0.374312,0.415182,0.61524,0.659899,0.023814,0.019209,0.012938,0.16877,0.483756,0.342366,0.336537,0.216541,0.166374,0.251327,0.423929,0.217462,0.39459,0.575994,0.661762,0.090757,0.089279,0.131851,0.034412,0.122689,0.164719,0.198045,0.18783,0.243841,0.304682,0.394715,0.480545,0.421406,0.487345,0.565129,0.551635,0.603744,0.654259,0.637955,0.684761,0.694515,0.504925,0.386439,0.412233,0.44853,0.456916,0.520267,0.556195,0.619078,0.660758
fsi_d02aa7be545f,0.29847,0.521731,0.716053,0.808868,0.570214,0.714365,0.405088,0.218923,0.354449,0.38591,0.488629,0.432819,0.666396,0.867715,0.807711,0.841157,0.87344,0.805079,0.859352,0.656898,0.516953,0.525344,0.405869,0.395249,0.475326,0.041483,0.081037,0.081873,0.130934,0.14628,0.18796,0.371029,0.32799,0.032918,0.044539,0.07388,0.334504,0.714305,0.410588,0.559018,0.492365,0.546226,0.432166,0.533552,0.497525,0.481639,0.510539,0.593917,0.05861,0.033154,0.059409,0.05354,0.156891,0.18012,0.161365,0.229222,0.289766,0.348983,0.431022,0.414941,0.584621,0.68458,0.655561,0.483669,0.560316,0.393168,0.441664,0.515055,0.187601,0.182407,0.196118,0.184304,0.173176,0.068152,0.094382,0.113341,0.131798,0.146962
fsi_d89fb26d8ccd,0.646599,0.754664,0.29987,0.483074,0.655859,0.770545,0.559948,0.418164,0.449824,0.527462,0.608405,0.66526,0.102135,0.086805,0.018107,9e-06,2.6e-05,3.2e-05,0.00012,0.000364,0.000504,0.00033,0.000687,0.00072,0.163831,0.227196,0.403951,0.188355,0.278782,0.382197,0.579254,0.706402,0.767486,0.600132,0.624425,0.760207,0.002195,0.025001,0.067396,0.103506,0.080455,0.113599,0.123724,0.108623,0.096443,0.093461,0.085915,0.23153,0.385897,0.454515,0.605882,0.055881,0.144451,0.093485,0.095053,0.130252,0.166481,0.199022,0.133626,0.155175,0.087588,0.120626,0.144941,0.046052,0.039635,0.05061,0.059244,0.063158,0.070188,0.076467,0.080734,0.085968,0.098473,0.114813,0.1445,0.161512,0.16746,0.189136
